step,instance_id,reward,resolved,f2p_pass,f2p_fail,f2p_rate,num_turns,format_errors,valid_actions,edits,tests_run
47,conan-io__conan-15185,0.0,False,0,2,0.0,12,0,12,0,0
47,dask__dask-6682,0.0,False,0,2,0.0,5,0,5,0,3
47,dask__dask-6682,0.0,False,0,2,0.0,12,0,12,1,3
47,dask__dask-6682,0.0,False,0,2,0.0,8,0,8,0,2
47,dask__dask-6682,0.0,False,0,2,0.0,12,0,12,0,2
47,iterative__dvc-9391,0.0,False,0,5,0.0,12,0,12,0,0
47,iterative__dvc-9391,0.0,False,0,5,0.0,12,0,12,0,0
47,iterative__dvc-9391,0.0,False,0,5,0.0,12,0,12,1,2
47,iterative__dvc-9391,0.0,False,0,5,0.0,12,0,12,3,1
47,pydantic__pydantic-5529,0.0,False,0,2,0.0,12,0,12,8,2
47,pydantic__pydantic-5529,0.0,False,0,2,0.0,12,0,12,3,1
47,pydantic__pydantic-5529,0.0,False,0,2,0.0,12,0,12,4,0
47,pydantic__pydantic-5529,0.0,False,0,2,0.0,12,0,12,4,0
47,python__mypy-10683,1.0,True,2,0,1.0,12,0,12,3,3
47,python__mypy-10683,0.0,False,0,2,0.0,12,0,12,0,2
47,python__mypy-10683,1.0,True,2,0,1.0,7,0,6,2,2
47,python__mypy-10683,0.0,False,0,2,0.0,12,0,12,1,3
47,python__mypy-11828,0.0,False,0,3,0.0,12,0,12,3,4
47,python__mypy-11828,0.0,False,0,3,0.0,12,0,12,3,3
47,python__mypy-11828,0.0,False,0,3,0.0,9,0,9,2,3
47,python__mypy-11828,0.0,False,0,3,0.0,12,0,12,0,4
47,python__mypy-17071,0.0,False,0,2,0.0,12,0,12,0,2
47,python__mypy-17071,0.0,False,0,2,0.0,10,0,10,1,4
47,python__mypy-17071,0.0,False,0,2,0.0,12,0,12,1,3
47,python__mypy-17071,0.0,False,0,2,0.0,11,0,11,0,3
48,conan-io__conan-14397,0.0,False,0,2,0.0,12,0,12,3,1
48,conan-io__conan-14397,0.0,False,0,2,0.0,12,0,12,4,1
48,conan-io__conan-14397,0.0,False,0,2,0.0,12,0,12,4,1
48,conan-io__conan-14397,1.0,True,2,0,1.0,12,0,11,4,1
48,python__mypy-11241,0.0,False,0,3,0.0,12,0,12,0,0
48,python__mypy-11241,0.0,False,0,3,0.0,12,0,12,0,0
48,python__mypy-11241,0.0,False,0,3,0.0,12,0,12,0,0
48,python__mypy-11241,0.0,False,0,3,0.0,8,0,8,0,2
48,python__mypy-11434,0.0,False,0,2,0.0,10,0,10,3,2
48,python__mypy-11434,0.0,False,0,2,0.0,12,0,12,0,1
48,python__mypy-11434,0.0,False,0,2,0.0,12,0,12,3,3
48,python__mypy-11434,0.0,False,0,2,0.0,7,0,7,0,3
48,python__mypy-11824,0.0,False,0,2,0.0,12,0,12,0,3
48,python__mypy-11824,0.0,False,0,2,0.0,9,0,9,2,3
48,python__mypy-11824,0.0,False,0,2,0.0,8,0,8,1,1
48,python__mypy-11824,0.0,False,0,2,0.0,8,0,8,2,2
48,python__mypy-5617,0.0,False,0,2,0.0,12,0,12,0,2
48,python__mypy-5617,0.0,False,0,2,0.0,12,0,12,0,3
48,python__mypy-5617,0.0,False,0,2,0.0,12,0,12,2,3
48,python__mypy-5617,1.0,True,2,0,1.0,11,0,10,1,5
